epoch,train_loss,train_acc,train_f1,val_loss,val_accuracy,val_f1,learning_rate,epoch_seconds,is_best
1,0.4392542742108079,0.7882222222222223,0.7882099892312002,0.31818238757550715,0.8644,0.8643973747331748,0.001,26.014499600000818,1
2,0.24714507765813984,0.8994222222222222,0.8994221981828858,0.3183395523577929,0.8608,0.8599033816425121,0.001,26.098313299999973,0
3,0.1475409772247076,0.9447111111111111,0.9447110897054294,0.3036889901384711,0.8768,0.8767684527238973,0.001,25.492805700000645,1
4,0.0729786767015784,0.9748888888888889,0.9748888626493004,0.3863560639321804,0.8844,0.8843398752407452,0.001,25.50031840000065,1
5,0.023663035708688603,0.9924444444444445,0.9924444429519887,0.5783929780125618,0.8672,0.8671693107975667,0.001,25.833855400000175,0
6,0.01106772234693794,0.9970222222222223,0.9970222219340027,0.7189424462616444,0.86,0.859948371367621,0.001,25.527992000000268,0
7,0.015477292866969285,0.9947555555555555,0.9947555555555555,0.6604659177362919,0.8676,0.8675998093437255,0.001,25.550548499999422,0
8,0.008200941983576822,0.9978666666666667,0.9978666665992428,0.696908350288868,0.8684,0.8683408271013324,0.001,25.967538500000046,0
